order_id,customer_id,order_date,country,category,quantity,unit_price,discount,payment_method,customer_rating
ORD-001779,CUST-00462,2024-08-05 17:14:00,Germany,Home,3,255.95,0.0,Credit Card,1.0
ORD-004333,CUST-01292,2024-03-20 23:47:00,France,Books,5,33.76,0.0,Credit Card,2.0
ORD-001038,CUST-00023,2025-09-13 04:17:00,Germany,Clothing,4,45.54,0.05,Credit Card,5.0
ORD-004349,CUST-01151,2025-03-20 21:26:00,Netherlands,Books,1,40.56,0.1,Credit Card,5.0
ORD-002257,CUST-01195,2024-09-18 11:22:00,Italy,Clothing,3,182.94,0.15,PayPal,4.0
ORD-000314,CUST-00422,2024-05-14 06:28:00,Netherlands,Books,2,23.62,0.1,PayPal,3.0
ORD-002282,CUST-00531,2024-01-07 03:44:00,Netherlands,Sports,5,121.71,0.0,Bank Transfer,2.0
ORD-001417,CUST-00953,2025-01-05 02:38:00,Italy,Clothing,3,165.37,0.0,Credit Card,5.0
ORD-001037,CUST-01355,2025-04-23 19:19:00,Germany,Electronics,3,401.65,0.15,PayPal,4.0
ORD-002160,CUST-00502,2025-10-30 04:22:00,Netherlands,Home,3,193.55,0.0,PayPal,5.0
ORD-004177,CUST-00456,2025-09-04 09:44:00,Germany,Home,1,371.97,0.15,Credit Card,5.0
ORD-001755,CUST-00940,2025-11-10 04:39:00,Spain,Home,3,323.81,0.0,PayPal,3.0
ORD-003134,CUST-00122,2025-05-21 02:22:00,Germany,Clothing,3,203.54,0.0,Credit Card,4.0
ORD-004233,CUST-00908,2025-07-15 19:10:00,Italy,Home,2,198.18,0.1,Apple Pay,5.0
ORD-003707,CUST-00235,2025-02-18 21:05:00,France,Home,1,230.12,0.0,Bank Transfer,5.0
ORD-004161,CUST-00605,2024-10-22 00:43:00,Germany,Home,1,500.0,0.0,Apple Pay,
ORD-003367,CUST-00932,2025-05-08 00:18:00,Germany,Sports,7,66.52,0.0,Apple Pay,5.0
ORD-003955,CUST-00890,2024-06-02 00:27:00,Netherlands,Home,2,500.0,0.1,Credit Card,2.0
ORD-001507,CUST-01372,2025-10-31 22:19:00,Germany,Clothing,2,163.37,0.0,Credit Card,4.0
ORD-001924,CUST-00652,2024-06-22 01:46:00,Italy,Books,6,49.08,0.1,Credit Card,5.0
ORD-000449,CUST-00782,2024-05-07 17:33:00,France,Sports,4,209.39,0.1,Credit Card,4.0
ORD-002461,CUST-00511,2024-02-04 20:12:00,Italy,Books,3,72.31,0.0,PayPal,3.0
ORD-004356,CUST-01236,2024-10-18 02:53:00,Italy,Electronics,1,243.5,0.0,Apple Pay,4.0
ORD-004985,CUST-00289,2025-01-11 17:20:00,Belgium,Home,8,397.48,0.0,PayPal,5.0
ORD-003677,CUST-00550,2024-06-11 00:35:00,Germany,Home,3,367.5,0.05,PayPal,5.0
ORD-000362,CUST-01337,2025-11-06 16:45:00,Germany,Clothing,1,146.24,0.0,Credit Card,5.0
ORD-002184,CUST-00968,2024-06-12 08:02:00,Spain,Electronics,1,987.4,0.05,PayPal,5.0
ORD-001135,CUST-00921,2024-02-21 19:50:00,Italy,Clothing,4,71.49,0.15,Apple Pay,3.0
ORD-003905,CUST-01310,2024-03-23 16:49:00,France,Clothing,6,147.28,0.15,PayPal,5.0
ORD-002156,CUST-00735,2025-05-12 18:53:00,France,Home,1,146.82,0.0,Credit Card,5.0
ORD-001831,CUST-00533,2025-09-21 15:02:00,France,Clothing,1,55.94,0.05,Credit Card,5.0
ORD-001054,CUST-01438,2024-11-25 04:22:00,Germany,Books,3,80.0,0.0,Credit Card,5.0
ORD-000023,CUST-00274,2025-01-19 00:02:00,France,Books,1,65.31,0.2,Credit Card,4.0
ORD-002067,CUST-01088,2025-01-01 11:58:00,France,Clothing,5,50.63,0.05,PayPal,4.0
ORD-001654,CUST-00894,2025-10-30 02:54:00,Spain,Clothing,4,128.46,0.2,PayPal,
ORD-002606,CUST-01134,2024-06-01 10:38:00,Italy,Home,2,217.3,0.05,Credit Card,5.0
ORD-003232,CUST-00320,2024-09-05 17:28:00,Spain,Clothing,3,171.67,0.15,Credit Card,4.0
ORD-004617,CUST-00440,2024-07-27 14:57:00,Germany,Sports,3,201.54,0.1,Bank Transfer,5.0
ORD-004061,CUST-00218,2024-01-17 12:34:00,France,Clothing,1,80.15,0.05,PayPal,5.0
ORD-002326,CUST-01235,2024-10-03 12:57:00,France,Home,8,425.93,0.1,Credit Card,4.0
ORD-000461,CUST-01085,2024-07-31 04:36:00,Netherlands,Home,4,150.5,0.05,Apple Pay,5.0
ORD-001068,CUST-00962,2024-08-03 14:39:00,Germany,Books,1,80.0,0.0,Apple Pay,2.0
ORD-000088,CUST-00469,2024-03-01 14:29:00,Belgium,Books,1,42.38,0.0,Apple Pay,1.0
ORD-001431,CUST-00706,2025-02-21 23:41:00,France,Books,3,29.73,0.1,Credit Card,4.0
ORD-003337,CUST-00785,2025-12-20 12:38:00,France,Clothing,4,99.89,0.0,Credit Card,5.0
ORD-000283,CUST-01007,2024-03-29 16:36:00,Germany,Sports,3,225.0,0.15,Credit Card,1.0
ORD-000463,CUST-01124,2024-12-21 16:12:00,France,Books,3,70.08,0.0,Apple Pay,5.0
ORD-000213,CUST-01184,2024-07-05 10:06:00,France,Home,1,157.5,0.0,Bank Transfer,5.0
ORD-003969,CUST-00885,2025-12-08 03:16:00,France,Home,3,136.61,0.0,Credit Card,
ORD-001369,CUST-01445,2024-06-20 00:28:00,Spain,Clothing,2,250.0,0.15,Credit Card,3.0
ORD-000235,CUST-00740,2024-07-21 10:18:00,Italy,Electronics,1,1121.11,0.0,Bank Transfer,
ORD-002790,CUST-01253,2025-08-25 13:13:00,France,Electronics,3,793.14,0.0,Credit Card,5.0
ORD-000598,CUST-01170,2025-11-08 20:04:00,Germany,Clothing,2,52.52,0.0,Credit Card,1.0
ORD-004435,CUST-00877,2024-10-06 08:41:00,France,Sports,1,216.45,0.0,PayPal,5.0
ORD-002251,CUST-00760,2024-03-22 11:32:00,France,Home,2,282.95,0.05,Bank Transfer,3.0
ORD-004056,CUST-00567,2025-01-25 07:00:00,France,Home,1,225.68,0.2,Credit Card,4.0
ORD-002284,CUST-01182,2025-02-14 11:10:00,France,Electronics,3,1200.0,0.0,Bank Transfer,2.0
ORD-000663,CUST-00053,2025-01-21 14:22:00,Netherlands,Sports,2,232.65,0.15,PayPal,4.0
ORD-004979,CUST-01386,2025-04-24 14:47:00,Belgium,Books,3,49.84,0.1,PayPal,5.0
ORD-002286,CUST-01249,2025-08-20 15:52:00,France,Electronics,2,1200.0,0.05,Credit Card,4.0
ORD-004732,CUST-01028,2024-05-12 19:20:00,France,Electronics,4,625.09,0.0,Credit Card,4.0
ORD-003215,CUST-00843,2025-06-15 00:29:00,Belgium,Sports,2,400.0,0.15,Bank Transfer,4.0
ORD-002521,CUST-00664,2024-10-12 18:41:00,Germany,Clothing,1,154.02,0.0,PayPal,3.0
ORD-003454,CUST-00523,2025-12-12 09:59:00,Germany,Books,4,80.0,0.1,Credit Card,5.0
ORD-000780,CUST-01276,2024-10-04 02:34:00,Germany,Clothing,4,155.57,0.1,Credit Card,4.0
ORD-004827,CUST-00296,2024-07-20 15:17:00,Belgium,Sports,1,122.99,0.0,PayPal,
ORD-003448,CUST-00846,2025-12-26 06:10:00,France,Electronics,2,329.24,0.05,Credit Card,5.0
ORD-003309,CUST-00036,2025-06-25 00:35:00,France,Clothing,7,156.35,0.1,Bank Transfer,3.0
ORD-003888,CUST-00266,2024-05-20 02:38:00,Belgium,Electronics,2,1200.0,0.1,Credit Card,3.0
ORD-004851,CUST-01394,2024-05-17 02:24:00,Spain,Home,4,417.3,0.0,PayPal,
ORD-000686,CUST-01202,2024-04-22 09:50:00,Germany,Clothing,1,144.03,0.05,Bank Transfer,2.0
ORD-003938,CUST-00709,2025-08-26 07:11:00,France,Sports,1,74.93,0.0,Apple Pay,1.0
ORD-004328,CUST-00638,2025-10-06 21:10:00,France,Electronics,4,551.69,0.0,Credit Card,3.0
ORD-003456,CUST-01298,2024-11-26 12:51:00,Spain,Sports,1,221.75,0.1,Credit Card,5.0
ORD-002172,CUST-01118,2024-04-14 17:29:00,Belgium,Books,3,47.69,0.0,Bank Transfer,5.0
ORD-002686,CUST-00723,2024-01-20 00:30:00,Germany,Clothing,5,249.61,0.1,Bank Transfer,5.0
ORD-001851,CUST-00123,2025-12-20 18:55:00,France,Books,5,46.68,0.05,Credit Card,5.0
ORD-000488,CUST-00797,2024-11-17 05:06:00,France,Home,1,235.12,0.3,Credit Card,3.0
ORD-001689,CUST-01410,2024-02-19 01:46:00,Spain,Home,6,444.8,0.0,Credit Card,4.0
ORD-002231,CUST-00949,2024-03-18 21:42:00,Germany,Electronics,4,742.9,0.0,PayPal,2.0
ORD-003286,CUST-00703,2024-04-28 07:35:00,Spain,Clothing,1,88.03,0.0,Bank Transfer,5.0
ORD-002321,CUST-00149,2025-10-24 12:08:00,Germany,Electronics,4,544.2,0.1,PayPal,5.0
ORD-000783,CUST-00185,2024-01-27 08:55:00,,Clothing,8,101.72,0.0,PayPal,2.0
ORD-000522,CUST-00220,2024-01-25 00:16:00,Italy,Home,1,152.71,0.2,Credit Card,5.0
ORD-000523,CUST-00289,2024-03-15 02:09:00,France,Clothing,2,175.24,0.0,Credit Card,
ORD-002858,CUST-01170,2025-01-04 02:27:00,France,Home,4,186.11,0.1,Bank Transfer,2.0
ORD-003977,CUST-00967,2024-06-12 15:34:00,France,Electronics,5,908.76,0.1,Credit Card,4.0
ORD-002399,CUST-00378,2024-02-10 12:01:00,France,Books,2,54.94,0.05,Bank Transfer,4.0
ORD-002208,CUST-01259,2025-01-10 18:04:00,France,Electronics,3,780.6,0.0,PayPal,4.0
ORD-003500,CUST-00675,2024-07-29 13:48:00,Italy,Home,3,180.61,0.15,PayPal,5.0
ORD-003575,CUST-01430,2025-09-28 00:41:00,Germany,Home,1,476.34,0.15,Apple Pay,1.0
ORD-003762,CUST-00759,2024-07-08 08:17:00,Germany,Electronics,1,1187.43,0.0,Bank Transfer,3.0
ORD-002842,CUST-01058,2025-03-08 14:54:00,Germany,Clothing,5,135.38,0.1,Bank Transfer,2.0
ORD-001512,CUST-00343,2025-04-26 02:34:00,Netherlands,Electronics,2,202.1,0.05,Apple Pay,2.0
ORD-001883,CUST-00267,2024-09-13 00:20:00,Spain,Home,3,500.0,0.0,Credit Card,4.0
ORD-000652,CUST-00979,2025-08-27 10:54:00,Germany,Books,2,40.4,0.3,PayPal,4.0
ORD-002806,CUST-01454,2025-01-23 14:36:00,France,Sports,1,276.82,0.1,Credit Card,
ORD-003674,CUST-00001,2025-03-05 07:57:00,France,Home,7,500.0,0.05,Credit Card,5.0
ORD-000370,CUST-01159,2025-07-26 14:36:00,Netherlands,Clothing,2,250.0,0.1,PayPal,3.0
ORD-003893,CUST-00654,2024-03-10 09:24:00,Belgium,,2,42.94,0.05,Credit Card,4.0
ORD-000119,CUST-00369,2025-07-27 19:41:00,Germany,Clothing,2,175.18,0.1,Credit Card,4.0
ORD-003425,CUST-00916,2025-05-25 11:47:00,Germany,Home,6,500.0,0.0,Apple Pay,3.0
ORD-003984,CUST-01012,2024-07-25 09:13:00,Italy,Electronics,6,812.59,0.0,Credit Card,3.0
ORD-002217,CUST-00676,2024-11-27 08:29:00,Germany,Clothing,4,250.0,0.05,PayPal,5.0
ORD-003758,CUST-00821,2024-11-02 07:33:00,Germany,Clothing,1,250.0,0.1,PayPal,5.0
ORD-001614,CUST-01040,2024-10-25 23:23:00,Italy,Home,1,182.85,0.0,Credit Card,1.0
ORD-004922,CUST-01310,2024-03-30 22:38:00,Italy,Sports,1,376.39,0.1,PayPal,4.0
ORD-000963,CUST-01261,2024-08-24 14:49:00,Netherlands,Home,2,272.48,0.15,Credit Card,4.0
ORD-002511,CUST-00299,2024-09-27 20:11:00,France,Books,2,43.43,0.2,PayPal,4.0
ORD-003790,CUST-00475,2024-01-25 12:23:00,Spain,,1,340.13,0.15,Credit Card,3.0
ORD-002843,CUST-01147,2025-12-02 16:39:00,Netherlands,Books,3,45.09,0.1,Credit Card,
ORD-003467,CUST-00809,2024-06-24 13:57:00,France,Clothing,2,78.81,0.05,PayPal,5.0
ORD-003143,CUST-00678,2025-12-16 14:32:00,France,Sports,2,214.2,0.0,Credit Card,
ORD-002416,CUST-00730,2025-05-17 04:20:00,Netherlands,Clothing,3,101.68,0.0,Apple Pay,5.0
ORD-004670,CUST-00643,2024-05-31 22:34:00,France,Electronics,1,1118.82,0.0,Bank Transfer,3.0
ORD-004251,CUST-00628,2025-08-16 07:58:00,Italy,Clothing,2,249.2,0.1,PayPal,5.0
ORD-002186,CUST-00434,2025-02-05 08:43:00,,Home,1,187.4,0.05,Credit Card,4.0
ORD-002935,CUST-01212,2025-07-24 12:43:00,Netherlands,Electronics,2,231.63,0.0,Bank Transfer,4.0
ORD-002038,CUST-00061,2025-10-04 20:18:00,Germany,Electronics,5,806.03,0.0,Credit Card,4.0
ORD-004276,CUST-01161,2025-03-29 17:24:00,Italy,Electronics,3,793.83,0.0,Credit Card,3.0
ORD-000773,CUST-00008,2025-05-08 21:32:00,Germany,Home,4,368.68,0.1,Credit Card,5.0
ORD-001285,CUST-00573,2025-02-01 04:34:00,Belgium,Books,4,38.03,0.15,Credit Card,3.0
ORD-004619,CUST-00950,2024-06-26 10:14:00,Germany,Electronics,1,355.59,0.05,Apple Pay,5.0
ORD-004752,CUST-00225,2024-06-13 00:21:00,France,Books,1,19.67,0.0,Credit Card,5.0
ORD-004591,CUST-01042,2025-06-30 12:52:00,Netherlands,Electronics,2,564.27,0.0,Credit Card,3.0
ORD-001415,CUST-00878,2025-04-18 22:45:00,Netherlands,Home,5,218.97,0.0,Credit Card,4.0
ORD-001235,CUST-00956,2025-12-31 01:41:00,Italy,Sports,2,199.87,0.15,Apple Pay,3.0
ORD-003183,CUST-01121,2025-10-19 05:50:00,France,Home,1,99.17,0.05,Credit Card,5.0
ORD-000436,CUST-00186,2024-09-15 19:07:00,Netherlands,Clothing,2,208.34,0.2,Bank Transfer,5.0
ORD-001675,CUST-01077,2025-03-23 12:04:00,France,Home,1,211.75,0.0,Credit Card,2.0
ORD-000366,CUST-00779,2025-04-14 16:55:00,France,Sports,4,152.36,0.0,Credit Card,4.0
ORD-004238,CUST-00163,2024-05-14 07:52:00,Spain,Electronics,6,350.93,0.0,Credit Card,2.0
ORD-000232,CUST-01285,2024-06-18 14:03:00,Italy,Sports,4,94.34,0.0,Credit Card,3.0
ORD-004282,CUST-01344,2025-06-30 06:00:00,France,Clothing,1,240.64,0.0,PayPal,5.0
ORD-004066,CUST-00518,2025-04-19 15:25:00,Spain,Home,3,250.51,0.0,Apple Pay,4.0
ORD-004871,CUST-00286,2024-05-23 20:30:00,Spain,Clothing,1,202.03,0.1,Credit Card,5.0
ORD-000408,CUST-00216,2024-08-08 16:15:00,Spain,Electronics,3,685.78,0.0,Credit Card,4.0
ORD-002091,CUST-01332,2024-11-02 16:30:00,Germany,Electronics,3,422.92,0.1,PayPal,5.0
ORD-000087,CUST-00146,2025-05-04 05:59:00,Spain,Electronics,7,255.78,0.2,Credit Card,4.0
ORD-000845,CUST-00009,2025-09-01 12:13:00,France,Sports,2,158.42,0.0,Bank Transfer,4.0
ORD-001032,CUST-00260,2024-06-25 08:15:00,France,Books,4,30.35,0.0,Bank Transfer,4.0
ORD-002650,CUST-00497,2025-02-19 13:06:00,Germany,Books,1,47.56,0.0,Apple Pay,1.0
ORD-004535,CUST-00045,2025-09-27 08:06:00,Belgium,Sports,3,117.04,0.0,PayPal,5.0
ORD-002744,CUST-01421,2025-12-21 17:07:00,Spain,Sports,4,190.49,0.1,PayPal,5.0
ORD-003251,CUST-00508,2025-04-27 03:03:00,Italy,Clothing,1,250.0,0.05,PayPal,5.0
ORD-004629,CUST-01144,2025-01-17 16:23:00,Italy,Clothing,3,120.8,0.0,Credit Card,5.0
ORD-000856,CUST-01275,2025-11-13 10:13:00,France,Sports,2,400.0,0.15,Apple Pay,4.0
ORD-000079,CUST-00847,2024-10-02 20:33:00,Italy,Home,1,442.37,0.0,PayPal,4.0
ORD-002248,CUST-00265,2025-04-10 13:17:00,Spain,Electronics,1,450.52,0.0,Credit Card,2.0
ORD-004585,CUST-00881,2025-02-10 23:01:00,Italy,Clothing,2,87.07,0.05,Credit Card,4.0
ORD-003986,CUST-00510,2024-11-24 01:16:00,Germany,Clothing,1,106.91,0.0,Credit Card,4.0
ORD-002933,CUST-00244,2025-09-23 14:31:00,Germany,Electronics,3,515.4,0.3,Bank Transfer,1.0
ORD-002930,CUST-00980,2024-06-02 05:09:00,Spain,Books,2,64.45,0.15,Apple Pay,4.0
ORD-002280,CUST-01009,2025-09-27 05:17:00,Spain,Electronics,7,1200.0,0.1,Credit Card,5.0
ORD-004533,CUST-01057,2024-04-05 15:30:00,Spain,Home,2,285.46,0.0,PayPal,3.0
ORD-004173,CUST-00760,2024-04-26 09:13:00,Spain,Clothing,2,90.5,0.2,PayPal,5.0
ORD-003895,CUST-00913,2024-06-04 13:20:00,France,Sports,3,223.25,0.0,Credit Card,5.0
ORD-004126,CUST-00757,2024-07-06 03:01:00,Netherlands,Books,1,32.26,0.05,Credit Card,1.0
ORD-002177,CUST-00158,2025-08-23 11:41:00,Germany,Home,4,184.24,0.2,Bank Transfer,1.0
ORD-000425,CUST-00626,2025-02-21 20:33:00,Spain,Home,4,202.58,0.15,PayPal,4.0
ORD-000393,CUST-00551,2025-06-29 13:47:00,Spain,Sports,1,224.67,0.0,PayPal,2.0
ORD-004742,CUST-00694,2025-05-22 21:37:00,Germany,Books,1,80.0,0.0,PayPal,
ORD-004753,CUST-01210,2024-07-16 22:26:00,Germany,Electronics,3,479.97,0.05,Credit Card,2.0
ORD-000105,CUST-01196,2024-06-01 09:24:00, Spain,Clothing,3,155.06,0.05,PayPal,4.0
ORD-002993,CUST-00290,2024-02-27 00:34:00,Germany,Home,4,249.86,0.1,PayPal,5.0
ORD-003742,CUST-00455,2024-07-09 21:56:00,Spain,Electronics,4,324.55,0.0,Credit Card,3.0
ORD-001949,CUST-00003,2025-07-12 18:01:00,Germany,Electronics,2,1179.07,0.05,Credit Card,
ORD-001460,CUST-00775,2025-09-18 18:43:00,France,Clothing,75,75.26,0.1,Credit Card,5.0
ORD-004388,CUST-00089,2024-12-07 13:21:00,Germany,Clothing,3,80.17,0.0,Credit Card,4.0
ORD-002823,CUST-00191,2024-06-03 19:27:00,France,Clothing,2,101.15,0.1,Credit Card,3.0
ORD-004411,CUST-00181,2024-10-22 20:08:00,France,Books,3,24.83,0.05,Credit Card,3.0
ORD-004805,CUST-01038,2024-11-05 18:35:00,Spain,Electronics,1,1200.0,0.05,Bank Transfer,4.0
ORD-001588,CUST-00118,2024-04-19 22:35:00,France,Sports,1,91.65,0.0,Apple Pay,5.0
ORD-003684,CUST-00855,2024-06-28 18:29:00,Italy,Home,2,500.0,0.0,Bank Transfer,4.0
ORD-001732,CUST-01356,2025-05-18 21:38:00,Germany,Home,4,367.49,0.2,Apple Pay,1.0
ORD-004869,CUST-01383,2024-05-09 16:03:00,Germany,Sports,1,184.75,0.05,Credit Card,5.0
ORD-003738,CUST-00793,2024-01-20 18:15:00,Germany,Home,1,173.57,0.0,Apple Pay,5.0
ORD-003706,CUST-00751,2024-08-10 21:42:00,Italy,Clothing,4,226.87,0.05,PayPal,5.0
ORD-001792,CUST-01322,2024-01-17 17:31:00,Spain,Home,2,320.31,0.1,PayPal,1.0
ORD-002356,CUST-00552,2024-03-31 06:01:00,Germany,Sports,1,400.0,0.0,PayPal,4.0
ORD-001941,CUST-00247,2025-10-18 06:06:00,Germany,Sports,3,207.9,0.0,Credit Card,5.0
ORD-000703,CUST-00252,2024-04-17 12:16:00,France,Clothing,2,45.62,0.15,Bank Transfer,1.0
ORD-002443,CUST-00015,2024-05-24 13:16:00,Germany,Home,3,301.39,0.3,Credit Card,4.0
ORD-002834,CUST-00819,2025-05-20 04:01:00,France,Electronics,2,522.58,0.1,Bank Transfer,4.0
ORD-000497,CUST-00179,2024-04-06 02:52:00,France,Books,5,35.47,0.0,Credit Card,5.0
ORD-000465,CUST-00010,2024-07-06 13:34:00,France,Books,1,55.95,0.1,Credit Card,
ORD-002706,CUST-00427,2024-04-15 14:52:00,Belgium,Clothing,6,136.5,0.0,PayPal,4.0
ORD-004348,CUST-00228,2024-08-09 06:59:00,Belgium,Electronics,5,1200.0,0.1,Credit Card,2.0
ORD-000173,CUST-01158,2025-01-19 16:34:00,Belgium,Clothing,3,171.3,0.1,Credit Card,5.0
ORD-003095,CUST-01365,2024-09-03 17:14:00,Germany,Clothing,1,250.0,0.0,Credit Card,4.0
ORD-004812,CUST-00371,2024-07-12 15:05:00,France,Sports,1,115.48,0.0,PayPal,4.0
ORD-002541,CUST-00435,2025-09-19 03:19:00,France,Sports,1,314.13,0.05,Credit Card,5.0
ORD-004305,CUST-01004,2024-06-06 16:46:00,Netherlands,Sports,1,127.43,0.0,Apple Pay,4.0
ORD-002971,CUST-00917,2024-01-24 11:15:00,France,Books,1,39.77,0.0,PayPal,
ORD-002261,CUST-00036,2024-03-26 23:50:00,Germany,Home,2,198.17,0.05,PayPal,5.0
ORD-002113,CUST-01372,2024-09-14 15:41:00,Italy,Electronics,1,1200.0,0.05,Credit Card,5.0
ORD-000901,CUST-00007,2025-01-21 10:30:00,France,Electronics,2,684.23,0.05,Credit Card,2.0
ORD-001447,CUST-01408,2025-05-21 06:41:00,Italy,Clothing,1,146.54,0.2,PayPal,5.0
ORD-003718,CUST-00376,2024-12-23 18:00:00,France,Electronics,5,726.66,0.3,Apple Pay,3.0
ORD-000742,CUST-01144,2024-08-27 12:36:00,Italy,Home,8,134.13,0.15,Apple Pay,5.0
ORD-002294,CUST-01124,2025-09-03 05:41:00,Spain,Electronics,2,426.49,0.0,PayPal,4.0
ORD-002453,CUST-00143,2025-12-11 08:59:00,Spain,Sports,1,400.0,0.2,Credit Card,5.0
ORD-002641,CUST-00360,2025-11-04 05:09:00,Spain,Books,4,80.0,0.0,Bank Transfer,3.0
ORD-004101,CUST-00138,2024-08-07 07:36:00,France,Electronics,1,567.99,0.0,PayPal,4.0
ORD-001207,CUST-00773,2024-01-11 15:01:00,Germany,Sports,1,131.81,0.0,PayPal,
ORD-000510,CUST-00355,2024-12-14 20:20:00,Italy,Clothing,1,187.27,0.05,Credit Card,5.0
ORD-002639,CUST-00227,2024-03-13 17:48:00,Germany,Sports,2,209.03,0.1,Bank Transfer,
ORD-003254,CUST-00558,2024-09-13 13:21:00,France,Electronics,3,602.98,0.0,PayPal,3.0
ORD-003335,CUST-00109,2025-02-20 17:34:00,Germany,Clothing,1,112.28,0.0,Apple Pay,2.0
ORD-001550,CUST-00008,2025-05-29 23:24:00,Spain,Clothing,2,57.65,0.05,Credit Card,4.0
ORD-003289,CUST-00261,2025-06-20 17:38:00,Spain,Electronics,1,1200.0,0.05,Credit Card,5.0
ORD-002203,CUST-00059,2025-06-21 13:36:00,Spain,Home,1,418.23,0.0,Credit Card,5.0
ORD-002567,CUST-01202,2025-06-24 16:54:00,Germany,Electronics,2,271.84,0.0,PayPal,
ORD-002698,CUST-00627,2025-09-10 23:02:00,Italy,Books,1,51.58,0.1,PayPal,4.0
ORD-002045,CUST-00417,2025-03-26 15:52:00,France,Home,4,231.62,0.05,Credit Card,5.0
ORD-000768,CUST-00720,2024-08-05 22:12:00,Germany,Sports,1,400.0,0.0,Credit Card,
ORD-004939,CUST-00444,2025-12-31 18:30:00,Italy,Clothing,3,36.71,0.0,Credit Card,1.0
ORD-004197,CUST-00831,2025-02-26 13:22:00,France,Electronics,5,348.92,0.0,Credit Card,2.0
ORD-000422,CUST-01042,2025-10-20 12:05:00,France,Electronics,2,1200.0,0.0,Apple Pay,5.0
ORD-000124,CUST-00707,2024-07-27 18:44:00,France,Books,3,40.19,0.1,PayPal,4.0
ORD-004471,CUST-00604,2025-07-21 20:58:00,France,Clothing,1,220.88,0.0,Bank Transfer,5.0
ORD-002647,CUST-00852,2025-07-26 20:47:00,France,Home,4,112.24,0.2,PayPal,5.0
ORD-000820,CUST-01499,2025-06-02 02:45:00,Germany,Books,5,45.88,0.0,Credit Card,2.0
ORD-001404,CUST-00484,2025-05-26 17:19:00,France,Home,2,95.48,0.05,Credit Card,4.0
ORD-001383,CUST-00521,2025-05-29 08:26:00,Germany,Sports,1,154.72,0.1,Credit Card,3.0
ORD-002149,CUST-01271,2024-08-13 01:40:00,France,Electronics,2,473.3,0.2,PayPal,
ORD-001576,CUST-00478,2024-07-17 22:46:00,France,Clothing,1,176.01,0.0,Credit Card,
ORD-001639,CUST-00274,2025-01-15 05:04:00,Belgium,Electronics,5,561.74,0.1,PayPal,4.0
ORD-001796,CUST-00304,2024-03-30 03:40:00,Italy,Home,1,500.0,0.0,Credit Card,4.0
ORD-004831,CUST-00523,2024-01-28 19:14:00,Germany,Home,1,345.35,0.1,PayPal,5.0
ORD-000400,CUST-00466,2024-07-07 03:10:00,Italy,Clothing,2,121.99,0.0,Credit Card,5.0
ORD-002311,CUST-00421,2024-06-12 05:04:00,Belgium,Books,3,30.03,0.1,Bank Transfer,4.0
ORD-000883,CUST-00674,2025-02-11 00:32:00,Italy,Clothing,4,239.27,0.0,Bank Transfer,
ORD-004989,CUST-01398,2024-09-17 23:22:00,Germany,Home,1,358.83,0.1,Credit Card,5.0
ORD-002918,CUST-01419,2024-12-31 22:01:00,Belgium,Clothing,1,250.0,0.0,Bank Transfer,4.0
ORD-001353,CUST-00744,2025-09-05 05:59:00,France,Clothing,3,125.15,0.1,Bank Transfer,4.0
ORD-003919,CUST-00091,2024-05-20 20:25:00,France,Electronics,1,380.38,0.0,Credit Card,5.0
ORD-004565,CUST-01346,2024-01-01 09:18:00,Italy,Electronics,3,540.79,0.1,Bank Transfer,4.0
ORD-002131,CUST-01077,2024-01-05 06:10:00,Germany,Sports,5,192.99,0.1,PayPal,4.0
ORD-000983,CUST-00821,2025-06-08 04:34:00,France,Books,5,76.1,0.0,PayPal,5.0
ORD-000457,CUST-00223,2024-01-20 01:59:00,Germany,Books,5,56.35,0.0,Credit Card,4.0
ORD-003554,CUST-01070,2024-05-15 03:58:00,Netherlands,Home,2,193.7,0.05,Credit Card,5.0
ORD-001080,CUST-01255,2024-08-20 12:29:00,Italy,Electronics,2,654.08,0.05,Credit Card,4.0
ORD-001951,CUST-01374,2024-04-06 15:55:00,Belgium,Sports,1,400.0,0.0,Credit Card,5.0
ORD-004329,CUST-00073,2025-08-29 03:47:00,Netherlands,Electronics,2,351.15,0.1,PayPal,
ORD-000690,CUST-01174,2024-04-30 15:42:00,Netherlands,Sports,2,131.73,0.0,PayPal,5.0
ORD-002430,CUST-00407,2025-04-12 06:36:00,Germany,Clothing,4,32.62,0.0,PayPal,3.0
ORD-000642,CUST-01375,2025-07-31 08:00:00,Belgium,Clothing,8,135.69,0.0,Bank Transfer,4.0
ORD-002393,CUST-00926,2025-09-13 08:02:00,Italy,Home,2,463.42,0.0,PayPal,3.0
ORD-001954,CUST-00698,2025-03-15 00:21:00,Netherlands,Books,1,41.34,0.2,PayPal,
ORD-002768,CUST-01491,2025-04-27 13:59:00,France,Home,7,80.77,0.1,Bank Transfer,3.0
ORD-003558,CUST-00520,2024-09-03 06:15:00,Netherlands,Electronics,1,1200.0,0.0,Bank Transfer,5.0
ORD-003457,CUST-01126,2025-08-02 00:41:00,France,Books,2,53.06,0.0,PayPal,4.0
ORD-003358,CUST-01316,2025-12-03 14:30:00,France,Electronics,2,264.78,0.0,Credit Card,2.0
ORD-004782,CUST-00889,2025-12-07 12:55:00,Spain,Books,1,44.3,0.0,Apple Pay,
